Edge,GO,Ref,ONTOLOGY,ID,Description,Diff_RR,Diff_Corr,Count,TF(Corr),TF(RR),TF(Count),IDF(Corr),IDF(RR),IDF(Count),TFIDF(Corr),TFIDF(RR),TFIDF(Count)
"['ICD9 285', 'ICD9 311']",GO:0060205,"['ICD9 285', 'ICD9 311']_GO:0060205",CC,GO:0060205,cytoplasmic vesicle lumen,3.6439299794985023,0.0167114894532128,25,0.000668459578128512,0.1457571991799401,0.04,2.9224744752040133,2.3323923405578846,2.803360380906535,0.0019535560547862194,0.3399629749484622,0.1121344152362614
"['ICD9 285', 'ICD9 311']",GO:0031983,"['ICD9 285', 'ICD9 311']_GO:0031983",CC,GO:0031983,vesicle lumen,3.6439299794985023,0.0167114894532128,25,0.000668459578128512,0.1457571991799401,0.04,2.9224744752040133,2.3323923405578846,2.803360380906535,0.0019535560547862194,0.3399629749484622,0.1121344152362614
"['ICD9 285', 'ICD9 311']",GO:0050660,"['ICD9 285', 'ICD9 311']_GO:0050660",MF,GO:0050660,flavin adenine dinucleotide binding,3.6439299794985023,0.0167114894532128,25,0.000668459578128512,0.1457571991799401,0.04,1.6006334865065803,1.3051242890879091,1.7047480922384253,0.001069958785128558,0.1902312609591641,0.06818992368953701
"['ICD9 285', 'ICD9 311']",GO:0051018,"['ICD9 285', 'ICD9 311']_GO:0051018",MF,GO:0051018,protein kinase A binding,3.6439299794985023,0.0167114894532128,25,0.000668459578128512,0.1457571991799401,0.04,3.4214797838598265,3.007459603999128,3.4965075614664802,0.002287120932894172,0.43835888852572463,0.1398603024586592
"['ICD9 285', 'ICD9 311']",GO:0031625,"['ICD9 285', 'ICD9 311']_GO:0031625",MF,GO:0031625,ubiquitin protein ligase binding,3.6439299794985023,0.0167114894532128,25,0.000668459578128512,0.1457571991799401,0.04,3.4214797838598265,3.007459603999128,3.4965075614664802,0.002287120932894172,0.43835888852572463,0.1398603024586592
"['ICD9 285', 'ICD9 311']",GO:0044389,"['ICD9 285', 'ICD9 311']_GO:0044389",MF,GO:0044389,ubiquitin-like protein ligase binding,3.6439299794985023,0.0167114894532128,25,0.000668459578128512,0.1457571991799401,0.04,3.4214797838598265,3.007459603999128,3.4965075614664802,0.002287120932894172,0.43835888852572463,0.1398603024586592
"['ICD9 311', 'ICD9 276']",GO:0098801,"['ICD9 311', 'ICD9 276']_GO:0098801",BP,GO:0098801,regulation of renal system process,2.263006789200186,0.0136684655959296,2,0.0068342327979648,1.131503394600093,0.5,3.6224848595911,3.483828001191052,3.4965075614664802,0.02475690483754841,3.9419632095505324,1.7482537807332401
"['ICD9 311', 'ICD9 276']",GO:0005759,"['ICD9 311', 'ICD9 276']_GO:0005759",CC,GO:0005759,mitochondrial matrix,2.263006789200186,0.0136684655959296,2,0.0068342327979648,1.131503394600093,0.5,2.288729725658923,2.0978457327992874,2.3978952727983707,0.015641711756775194,2.3737195680097134,1.1989476363991853
"['ICD9 366', 'ICD9 197']",GO:0070918,"['ICD9 366', 'ICD9 197']_GO:0070918",BP,GO:0070918,regulatory ncRNA processing,2.534751402844839,0.0159080658778428,3,0.0053026886259476,0.844917134281613,0.3333333333333333,2.090597628187005,2.4052501241371633,2.1102132003465894,0.011085788264420261,2.0322370421164657,0.7034044001155297
"['ICD9 366', 'ICD9 197']",GO:0009408,"['ICD9 366', 'ICD9 197']_GO:0009408",BP,GO:0009408,response to heat,2.534751402844839,0.0159080658778428,3,0.0053026886259476,0.844917134281613,0.3333333333333333,2.584039750906862,2.8520138302468094,2.803360380906535,0.013702358196130289,2.4097153523836607,0.9344534603021782
"['ICD9 366', 'ICD9 197']",GO:0005925,"['ICD9 366', 'ICD9 197']_GO:0005925",CC,GO:0005925,focal adhesion,2.534751402844839,0.0159080658778428,3,0.0053026886259476,0.844917134281613,0.3333333333333333,3.470749989421612,3.370426801630964,3.4965075614664802,0.018404306492413734,2.8477313545399765,1.1655025204888267
"['ICD9 366', 'ICD9 585']",GO:0072594,"['ICD9 366', 'ICD9 585']_GO:0072594",BP,GO:0072594,establishment of protein localization to organelle,1.722009576864202,0.0227029069810244,8,0.00283786337262805,0.21525119710802526,0.125,2.2618522479290166,2.2218856522484614,2.3978952727983707,0.006418827648694175,0.47826354648362684,0.29973690909979633
"['ICD9 366', 'ICD9 585']",GO:0006605,"['ICD9 366', 'ICD9 585']_GO:0006605",BP,GO:0006605,protein targeting,1.722009576864202,0.0227029069810244,8,0.00283786337262805,0.21525119710802526,0.125,3.1150832808090767,3.757030400458869,3.4965075614664802,0.008840180745294097,0.8087052912700151,0.43706344518331003
"['ICD9 366', 'ICD9 585']",GO:0006839,"['ICD9 366', 'ICD9 585']_GO:0006839",BP,GO:0006839,mitochondrial transport,1.722009576864202,0.0227029069810244,8,0.00283786337262805,0.21525119710802526,0.125,1.9512326473918362,1.9151280430340099,2.1102132003465894,0.005537331661509355,0.41223360387822033,0.2637766500433237
"['ICD9 366', 'ICD9 585']",GO:0032386,"['ICD9 366', 'ICD9 585']_GO:0032386",BP,GO:0032386,regulation of intracellular transport,1.722009576864202,0.0227029069810244,8,0.00283786337262805,0.21525119710802526,0.125,1.2454668562937994,1.1741576779564769,1.550597412411167,0.003534464773298376,0.25273884577371086,0.19382467655139587
"['ICD9 366', 'ICD9 585']",GO:0007249,"['ICD9 366', 'ICD9 585']_GO:0007249",BP,GO:0007249,canonical NF-kappaB signal transduction,1.722009576864202,0.0227029069810244,8,0.00283786337262805,0.21525119710802526,0.125,1.3125434700526897,1.2047737195986328,1.4170660197866443,0.00372481903864465,0.25932898538789406,0.17713325247333053
"['ICD9 366', 'ICD9 585']",GO:0043122,"['ICD9 366', 'ICD9 585']_GO:0043122",BP,GO:0043122,regulation of canonical NF-kappaB signal transduction,1.722009576864202,0.0227029069810244,8,0.00283786337262805,0.21525119710802526,0.125,1.1923681478528372,1.0936881328652968,1.4170660197866443,0.003383777893479914,0.2354176798620961,0.17713325247333053
"['ICD9 366', 'ICD9 585']",GO:0009408,"['ICD9 366', 'ICD9 585']_GO:0009408",BP,GO:0009408,response to heat,1.722009576864202,0.0227029069810244,8,0.00283786337262805,0.21525119710802526,0.125,2.584039750906862,2.8520138302468094,2.803360380906535,0.007333151762513494,0.6138993911292701,0.35042004761331685
"['ICD9 366', 'ICD9 585']",GO:1990204,"['ICD9 366', 'ICD9 585']_GO:1990204",CC,GO:1990204,oxidoreductase complex,1.722009576864202,0.0227029069810244,8,0.00283786337262805,0.21525119710802526,0.125,1.7636931117688062,1.738466085850112,1.8870696490323797,0.005005120082445085,0.3742069061109396,0.23588370612904747
"['ICD9 379', 'ICD9 250']",GO:0072655,"['ICD9 379', 'ICD9 250']_GO:0072655",BP,GO:0072655,establishment of protein localization to mitochondrion,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,3.607538911406678,3.334442190033441,3.4965075614664802,0.002176175391506881,0.38094181501331054,0.15202206788984696
"['ICD9 379', 'ICD9 250']",GO:0070585,"['ICD9 379', 'ICD9 250']_GO:0070585",BP,GO:0070585,protein localization to mitochondrion,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.8170411445352452,2.4644981324586723,2.803360380906535,0.0016993234906535154,0.28155545610652954,0.12188523395245804
"['ICD9 379', 'ICD9 250']",GO:0072594,"['ICD9 379', 'ICD9 250']_GO:0072594",BP,GO:0072594,establishment of protein localization to organelle,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.2618522479290166,2.2218856522484614,2.3978952727983707,0.0013644169396494052,0.25383830484434744,0.10425631620862481
"['ICD9 379', 'ICD9 250']",GO:0006839,"['ICD9 379', 'ICD9 250']_GO:0006839",BP,GO:0006839,mitochondrial transport,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,1.9512326473918362,1.9151280430340099,2.1102132003465894,0.001177041904366658,0.21879292280936155,0.0917484000150691
"['ICD9 379', 'ICD9 250']",GO:1990778,"['ICD9 379', 'ICD9 250']_GO:1990778",BP,GO:1990778,protein localization to cell periphery,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,1.4339038235253856,1.2766361334444771,1.550597412411167,0.000864973681829763,0.14584870814060708,0.06741727880048552
"['ICD9 379', 'ICD9 250']",GO:0072659,"['ICD9 379', 'ICD9 250']_GO:0072659",BP,GO:0072659,protein localization to plasma membrane,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,1.6497612065875287,1.482850298843654,1.7047480922384253,0.0009951853127035501,0.16940755066107963,0.07411948227123588
"['ICD9 379', 'ICD9 250']",GO:0034976,"['ICD9 379', 'ICD9 250']_GO:0034976",BP,GO:0034976,response to endoplasmic reticulum stress,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,1.6497612065875287,1.482850298843654,1.7047480922384253,0.0009951853127035501,0.16940755066107963,0.07411948227123588
"['ICD9 379', 'ICD9 250']",GO:0034504,"['ICD9 379', 'ICD9 250']_GO:0034504",BP,GO:0034504,protein localization to nucleus,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,1.9379090377267794,1.737530635221443,2.1102132003465894,0.0011690047044386233,0.19850338860301212,0.0917484000150691
"['ICD9 379', 'ICD9 250']",GO:0032386,"['ICD9 379', 'ICD9 250']_GO:0032386",BP,GO:0032386,regulation of intracellular transport,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,1.2454668562937994,1.1741576779564769,1.550597412411167,0.0007513028660714187,0.1341411041071516,0.06741727880048552
"['ICD9 379', 'ICD9 250']",GO:0035966,"['ICD9 379', 'ICD9 250']_GO:0035966",BP,GO:0035966,response to topologically incorrect protein,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0016482934208878627,0.29660693433140395,0.12188523395245804
"['ICD9 379', 'ICD9 250']",GO:1901142,"['ICD9 379', 'ICD9 250']_GO:1901142",BP,GO:1901142,insulin metabolic process,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0016482934208878627,0.29660693433140395,0.12188523395245804
"['ICD9 379', 'ICD9 250']",GO:0035967,"['ICD9 379', 'ICD9 250']_GO:0035967",BP,GO:0035967,cellular response to topologically incorrect protein,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0016482934208878627,0.29660693433140395,0.12188523395245804
"['ICD9 379', 'ICD9 250']",GO:1901186,"['ICD9 379', 'ICD9 250']_GO:1901186",BP,GO:1901186,positive regulation of ERBB signaling pathway,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0016482934208878627,0.29660693433140395,0.12188523395245804
"['ICD9 379', 'ICD9 250']",GO:0042176,"['ICD9 379', 'ICD9 250']_GO:0042176",BP,GO:0042176,regulation of protein catabolic process,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,0.8660861793506169,0.7177936771352152,1.0116009116784799,0.0005224490925011561,0.0820040086435641,0.04398264833384695
"['ICD9 379', 'ICD9 250']",GO:0033157,"['ICD9 379', 'ICD9 250']_GO:0033157",BP,GO:0033157,regulation of intracellular protein transport,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,1.847580754222827,1.642978621378259,1.8870696490323797,0.0011145159816429184,0.18770133725114116,0.08204650647966868
"['ICD9 379', 'ICD9 250']",GO:0007249,"['ICD9 379', 'ICD9 250']_GO:0007249",BP,GO:0007249,canonical NF-kappaB signal transduction,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,1.3125434700526897,1.2047737195986328,1.4170660197866443,0.0007917654860992068,0.13763881970904335,0.06161156607768018
"['ICD9 379', 'ICD9 250']",GO:1902236,"['ICD9 379', 'ICD9 250']_GO:1902236",BP,GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0016482934208878627,0.29660693433140395,0.12188523395245804
"['ICD9 379', 'ICD9 250']",GO:0019867,"['ICD9 379', 'ICD9 250']_GO:0019867",CC,GO:0019867,outer membrane,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.1298062084346916,1.7624947865176317,2.1102132003465894,0.001284762818446469,0.20135540659074685,0.0917484000150691
"['ICD9 379', 'ICD9 250']",GO:0031968,"['ICD9 379', 'ICD9 250']_GO:0031968",CC,GO:0031968,organelle outer membrane,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.1298062084346916,1.7624947865176317,2.1102132003465894,0.001284762818446469,0.20135540659074685,0.0917484000150691
"['ICD9 379', 'ICD9 250']",GO:0030135,"['ICD9 379', 'ICD9 250']_GO:0030135",CC,GO:0030135,coated vesicle,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.8263568456433994,2.5520942517464937,2.1102132003465894,0.0017049430002427533,0.2915628344828482,0.0917484000150691
"['ICD9 379', 'ICD9 250']",GO:0005741,"['ICD9 379', 'ICD9 250']_GO:0005741",CC,GO:0005741,mitochondrial outer membrane,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.3256081570214073,2.0877158299974283,2.3978952727983707,0.00140287641128291,0.2385101351849391,0.10425631620862481
"['ICD9 379', 'ICD9 250']",GO:0005635,"['ICD9 379', 'ICD9 250']_GO:0005635",CC,GO:0005635,nuclear envelope,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.0213461460995124,1.7476459138891862,2.1102132003465894,0.0012193364642444889,0.19965900396397804,0.0917484000150691
"['ICD9 379', 'ICD9 250']",GO:0031965,"['ICD9 379', 'ICD9 250']_GO:0031965",CC,GO:0031965,nuclear membrane,2.6276244259068324,0.0138742880489518,23,0.0006032299151718174,0.11424454025681881,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0016482934208878627,0.29660693433140395,0.12188523395245804
"['ICD9 379', 'ICD9 401']",GO:0007006,"['ICD9 379', 'ICD9 401']_GO:0007006",BP,GO:0007006,mitochondrial membrane organization,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.6506473954202185,2.4266129504739578,2.803360380906535,0.0022370861683644987,0.3027760441462197,0.12188523395245804
"['ICD9 379', 'ICD9 401']",GO:0006839,"['ICD9 379', 'ICD9 401']_GO:0006839",BP,GO:0006839,mitochondrial transport,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,1.9512326473918362,1.9151280430340099,2.1102132003465894,0.0016467960145447808,0.23895648162187275,0.0917484000150691
"['ICD9 379', 'ICD9 401']",GO:1990778,"['ICD9 379', 'ICD9 401']_GO:1990778",BP,GO:1990778,protein localization to cell periphery,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,1.4339038235253856,1.2766361334444771,1.550597412411167,0.0012101822429931568,0.1592898604711343,0.06741727880048552
"['ICD9 379', 'ICD9 401']",GO:0072659,"['ICD9 379', 'ICD9 401']_GO:0072659",BP,GO:0072659,protein localization to plasma membrane,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,1.6497612065875287,1.482850298843654,1.7047480922384253,0.0013923609691496484,0.18501984317574408,0.07411948227123588
"['ICD9 379', 'ICD9 401']",GO:0034976,"['ICD9 379', 'ICD9 401']_GO:0034976",BP,GO:0034976,response to endoplasmic reticulum stress,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,1.6497612065875287,1.482850298843654,1.7047480922384253,0.0013923609691496484,0.18501984317574408,0.07411948227123588
"['ICD9 379', 'ICD9 401']",GO:0034504,"['ICD9 379', 'ICD9 401']_GO:0034504",BP,GO:0034504,protein localization to nucleus,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,1.9379090377267794,1.737530635221443,2.1102132003465894,0.0016355511907534743,0.21679710075414546,0.0917484000150691
"['ICD9 379', 'ICD9 401']",GO:0032386,"['ICD9 379', 'ICD9 401']_GO:0032386",BP,GO:0032386,regulation of intracellular transport,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,1.2454668562937994,1.1741576779564769,1.550597412411167,0.001051145724695518,0.14650330489093313,0.06741727880048552
"['ICD9 379', 'ICD9 401']",GO:0035966,"['ICD9 379', 'ICD9 401']_GO:0035966",BP,GO:0035966,response to topologically incorrect protein,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0023061226845437414,0.3239416912686791,0.12188523395245804
"['ICD9 379', 'ICD9 401']",GO:1901142,"['ICD9 379', 'ICD9 401']_GO:1901142",BP,GO:1901142,insulin metabolic process,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0023061226845437414,0.3239416912686791,0.12188523395245804
"['ICD9 379', 'ICD9 401']",GO:0035967,"['ICD9 379', 'ICD9 401']_GO:0035967",BP,GO:0035967,cellular response to topologically incorrect protein,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0023061226845437414,0.3239416912686791,0.12188523395245804
"['ICD9 379', 'ICD9 401']",GO:1901186,"['ICD9 379', 'ICD9 401']_GO:1901186",BP,GO:1901186,positive regulation of ERBB signaling pathway,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0023061226845437414,0.3239416912686791,0.12188523395245804
"['ICD9 379', 'ICD9 401']",GO:0042176,"['ICD9 379', 'ICD9 401']_GO:0042176",BP,GO:0042176,regulation of protein catabolic process,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,0.8660861793506169,0.7177936771352152,1.0116009116784799,0.0007309570544103841,0.08956134930118172,0.04398264833384695
"['ICD9 379', 'ICD9 401']",GO:0033157,"['ICD9 379', 'ICD9 401']_GO:0033157",BP,GO:0033157,regulation of intracellular protein transport,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,1.847580754222827,1.642978621378259,1.8870696490323797,0.001559316172098055,0.20499955194772934,0.08204650647966868
"['ICD9 379', 'ICD9 401']",GO:0007249,"['ICD9 379', 'ICD9 401']_GO:0007249",BP,GO:0007249,canonical NF-kappaB signal transduction,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,1.3125434700526897,1.2047737195986328,1.4170660197866443,0.0011077568624575638,0.15032336361682816,0.06161156607768018
"['ICD9 379', 'ICD9 401']",GO:1902236,"['ICD9 379', 'ICD9 401']_GO:1902236",BP,GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0023061226845437414,0.3239416912686791,0.12188523395245804
"['ICD9 379', 'ICD9 401']",GO:0045732,"['ICD9 379', 'ICD9 401']_GO:0045732",BP,GO:0045732,positive regulation of protein catabolic process,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,1.3902324276726954,1.1471194551981687,1.2992829841302609,0.0011733245772832536,0.14312966175352804,0.05649056452740264
"['ICD9 379', 'ICD9 401']",GO:0048048,"['ICD9 379', 'ICD9 401']_GO:0048048",BP,GO:0048048,embryonic eye morphogenesis,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,3.2717117509517952,3.2462864644920573,3.4965075614664802,0.002761250371352968,0.4050492575226496,0.15202206788984696
"['ICD9 379', 'ICD9 401']",GO:0019867,"['ICD9 379', 'ICD9 401']_GO:0019867",CC,GO:0019867,outer membrane,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.1298062084346916,1.7624947865176317,2.1102132003465894,0.0017975080421553916,0.2199119555452449,0.0917484000150691
"['ICD9 379', 'ICD9 401']",GO:0031968,"['ICD9 379', 'ICD9 401']_GO:0031968",CC,GO:0031968,organelle outer membrane,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.1298062084346916,1.7624947865176317,2.1102132003465894,0.0017975080421553916,0.2199119555452449,0.0917484000150691
"['ICD9 379', 'ICD9 401']",GO:0005741,"['ICD9 379', 'ICD9 401']_GO:0005741",CC,GO:0005741,mitochondrial outer membrane,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.3256081570214073,2.0877158299974283,2.3978952727983707,0.00196276043735476,0.2604907965172614,0.10425631620862481
"['ICD9 379', 'ICD9 401']",GO:0005635,"['ICD9 379', 'ICD9 401']_GO:0005635",CC,GO:0005635,nuclear envelope,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.0213461460995124,1.7476459138891862,2.1102132003465894,0.0017059702141933608,0.21805921553015772,0.0917484000150691
"['ICD9 379', 'ICD9 401']",GO:0031965,"['ICD9 379', 'ICD9 401']_GO:0031965",CC,GO:0031965,nuclear membrane,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,2.732446417910791,2.596246032104809,2.803360380906535,0.0023061226845437414,0.3239416912686791,0.12188523395245804
"['ICD9 379', 'ICD9 401']",GO:1990351,"['ICD9 379', 'ICD9 401']_GO:1990351",CC,GO:1990351,transporter complex,2.869781525728237,0.0194114773474902,23,0.0008439772759778348,0.12477310981427117,0.043478260869565216,3.2717117509517952,3.2462864644920573,3.4965075614664802,0.002761250371352968,0.4050492575226496,0.15202206788984696
"['ICD9 401', 'ICD9 079']",GO:0004222,"['ICD9 401', 'ICD9 079']_GO:0004222",MF,GO:0004222,metalloendopeptidase activity,1.2023890296207076,0.0082808037166213,2,0.00414040185831065,0.6011945148103538,0.5,2.2799296959205293,2.3771686704910007,1.8870696490323797,0.009439825149806996,1.429140765478211,0.9435348245161899
"['ICD9 401', 'ICD9 079']",GO:0008237,"['ICD9 401', 'ICD9 079']_GO:0008237",MF,GO:0008237,metallopeptidase activity,1.2023890296207076,0.0082808037166213,2,0.00414040185831065,0.6011945148103538,0.5,4.123636227024179,4.11621193224668,3.4965075614664802,0.01707351109736803,2.4746440354636317,1.7482537807332401
"['ICD9 401', 'ICD9 198']",GO:0070918,"['ICD9 401', 'ICD9 198']_GO:0070918",BP,GO:0070918,regulatory ncRNA processing,1.0488727266427078,0.0033662030411519,5,0.00067324060823038,0.20977454532854156,0.2,2.090597628187005,2.4052501241371633,2.1102132003465894,0.001407475218765609,0.5045602511922915,0.4220426400693179
"['ICD9 401', 'ICD9 198']",GO:0035196,"['ICD9 401', 'ICD9 198']_GO:0035196",BP,GO:0035196,miRNA processing,1.0488727266427078,0.0033662030411519,5,0.00067324060823038,0.20977454532854156,0.2,5.0237908427882285,4.252806374145088,3.4965075614664802,0.0033822200026209603,0.8921305235066093,0.6993015122932961
"['ICD9 401', 'ICD9 198']",GO:0050792,"['ICD9 401', 'ICD9 198']_GO:0050792",BP,GO:0050792,regulation of viral process,1.0488727266427078,0.0033662030411519,5,0.00067324060823038,0.20977454532854156,0.2,4.988498729493607,3.5721428558615522,2.803360380906535,0.0033584599188007536,0.7493446434369551,0.560672076181307
"['ICD9 401', 'ICD9 198']",GO:0048640,"['ICD9 401', 'ICD9 198']_GO:0048640",BP,GO:0048640,negative regulation of developmental growth,1.0488727266427078,0.0033662030411519,5,0.00067324060823038,0.20977454532854156,0.2,5.0237908427882285,4.252806374145088,3.4965075614664802,0.0033822200026209603,0.8921305235066093,0.6993015122932961
"['ICD9 401', 'ICD9 198']",GO:0034655,"['ICD9 401', 'ICD9 198']_GO:0034655",BP,GO:0034655,nucleobase-containing compound catabolic process,1.0488727266427078,0.0033662030411519,5,0.00067324060823038,0.20977454532854156,0.2,5.0237908427882285,4.252806374145088,3.4965075614664802,0.0033822200026209603,0.8921305235066093,0.6993015122932961
"['ICD9 401', 'ICD9 272']",GO:0016050,"['ICD9 401', 'ICD9 272']_GO:0016050",BP,GO:0016050,vesicle organization,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,3.4638822129624276,3.151995560146597,2.3978952727983707,0.0005368506353843634,0.17537173139364276,0.12620501435780898
"['ICD9 401', 'ICD9 272']",GO:0042157,"['ICD9 401', 'ICD9 272']_GO:0042157",BP,GO:0042157,lipoprotein metabolic process,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,4.099016712838961,3.576998896744068,2.803360380906535,0.000635287111814558,0.19901820219758867,0.1475452832056071
"['ICD9 401', 'ICD9 272']",GO:0061136,"['ICD9 401', 'ICD9 272']_GO:0061136",BP,GO:0061136,regulation of proteasomal protein catabolic process,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,4.099016712838961,3.576998896744068,2.803360380906535,0.000635287111814558,0.19901820219758867,0.1475452832056071
"['ICD9 401', 'ICD9 272']",GO:0046479,"['ICD9 401', 'ICD9 272']_GO:0046479",BP,GO:0046479,glycosphingolipid catabolic process,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,4.099016712838961,3.576998896744068,2.803360380906535,0.000635287111814558,0.19901820219758867,0.1475452832056071
"['ICD9 401', 'ICD9 272']",GO:0016236,"['ICD9 401', 'ICD9 272']_GO:0016236",BP,GO:0016236,macroautophagy,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,5.157562635265674,4.244966530717321,3.4965075614664802,0.0007993461115437362,0.23618279784802043,0.18402671376139368
"['ICD9 401', 'ICD9 272']",GO:0034377,"['ICD9 401', 'ICD9 272']_GO:0034377",BP,GO:0034377,plasma lipoprotein particle assembly,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,5.157562635265674,4.244966530717321,3.4965075614664802,0.0007993461115437362,0.23618279784802043,0.18402671376139368
"['ICD9 401', 'ICD9 272']",GO:0007040,"['ICD9 401', 'ICD9 272']_GO:0007040",BP,GO:0007040,lysosome organization,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,2.5460527608725227,2.361610991885063,2.1102132003465894,0.0003946006123653814,0.13139606342144697,0.1110638526498205
"['ICD9 401', 'ICD9 272']",GO:0080171,"['ICD9 401', 'ICD9 272']_GO:0080171",BP,GO:0080171,lytic vacuole organization,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,2.5460527608725227,2.361610991885063,2.1102132003465894,0.0003946006123653814,0.13139606342144697,0.1110638526498205
